bioguide_id,govtrack_id,opensecrets_id,fec_ids,wikipedia_id,full_name,first_name,last_name,middle_name,nickname,official_full,birthday,age_2024,age_2020,gender,religion,party,party_clean,state,chamber,type,district,senate_class,state_rank,first_relevant_term_start,latest_term_start,latest_term_end,num_relevant_terms,seniority_years,is_current,retirement_year,retired_during_period,is_senate,is_house,source,phone,fax,address,office,website,contact_form,rss_url,twitter,facebook,youtube,instagram,committees_list,num_committees
R000615,412841,N00000286,"['S8UT00176', 'S4MA00143']",Mitt Romney,Mitt Romney,Mitt,Romney,,,Mitt Romney,1947-03-12,77,73,M,,Republican,R,UT,Senate,sen,,1.0,junior,2019-01-03,2019-01-03,2025-01-03,1,6.01,True,2025,False,True,False,historical,202-224-5251,,354 Russell Senate Office Building Washington DC 20510,354 Russell Senate Office Building,https://www.romney.senate.gov,https://www.romney.senate.gov/contact-senator-romney,,,,,,,0
B001311,412844,N00044335,['H0NC09187'],Dan Bishop,Dan Bishop,Dan,Bishop,,,Dan Bishop,1964-07-01,60,56,M,,Republican,R,NC,House,rep,8.0,,,2019-09-17,2023-01-03,2025-01-03,3,5.3,True,2025,False,False,True,historical,202-225-1976,,2459 Rayburn House Office Building Washington DC 20515-3308,2459 Rayburn House Office Building,https://danbishop.house.gov,,,,,,,,0
G000061,456792,N00044298,['H0CA25105'],Mike Garcia (politician),Mike Garcia,Mike,Garcia,,,Mike Garcia,1976-04-24,48,44,M,,Republican,R,CA,House,rep,27.0,,,2020-05-19,2023-01-03,2025-01-03,3,4.63,True,2025,False,False,True,historical,202-225-1956,,144 Cannon House Office Building Washington DC 20515-0527,144 Cannon House Office Building,https://mikegarcia.house.gov,,,,,,,,0
C001054,456799,N00044245,['H0AL01055'],Jerry Carl,Jerry Carl,Jerry,Carl,Lee,,Jerry L. Carl,1958-06-17,66,62,M,,Republican,R,AL,House,rep,1.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-4931,,1330 Longworth House Office Building Washington DC 20515-0101,1330 Longworth House Office Building,https://carl.house.gov,,,,,,,,0
S001135,456803,N00044501,['H0CA48198'],Michelle Steel,Michelle Steel,Michelle,Steel,Eunjoo,,Michelle Steel,1955-06-21,69,65,F,,Republican,R,CA,House,rep,45.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-2415,,1127 Longworth House Office Building Washington DC 20515-0545,1127 Longworth House Office Building,https://steel.house.gov,,,,,,,,0
L000266,456824,N00044232,['H0KS02188'],Jake LaTurner,Jacob LaTurner,Jacob,LaTurner,,Jake,Jake LaTurner,1988-02-17,36,32,M,,Republican,R,KS,House,rep,2.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-6601,,2441 Rayburn House Office Building Washington DC 20515-1602,2441 Rayburn House Office Building,https://laturner.house.gov,,,,,,,,0
B001224,456829,N00039373,['H8MO01143'],Cori Bush,Cori Bush,Cori,Bush,,,Cori Bush,1976-07-21,48,44,F,,Democrat,D,MO,House,rep,1.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-2406,,2463 Rayburn House Office Building Washington DC 20515-2501,2463 Rayburn House Office Building,https://bush.house.gov,,,,,,,,0
R000103,456830,N00035517,['H4MT00050'],Matt Rosendale,Matthew Rosendale,Matthew,Rosendale,Martin,,"Matthew M. Rosendale, Sr.",1960-07-07,64,60,M,,Republican,R,MT,House,rep,2.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-3211,,1023 Longworth House Office Building Washington DC 20515-0001,1023 Longworth House Office Building,https://rosendale.house.gov,,,,,,,,0
M001135,456832,N00042159,['H8NC13067'],Kathy Manning,Kathy Manning,Kathy,Manning,Ellen,,Kathy E. Manning,1956-12-03,68,64,F,,Democrat,D,NC,House,rep,6.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-3065,,307 Cannon House Office Building Washington DC 20515-3306,307 Cannon House Office Building,https://manning.house.gov,,,,,,,,0
B001223,456839,N00044790,['H0NY16143'],Jamaal Bowman,Jamaal Bowman,Jamaal,Bowman,,,Jamaal Bowman,1976-04-01,48,44,M,,Democrat,D,NY,House,rep,16.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-2464,,345 Cannon House Office Building Washington DC 20515-3216,345 Cannon House Office Building,https://bowman.house.gov,,,,,,,,0
G000595,456853,N00045557,['H0VA05160'],Bob Good,Robert Good,Robert,Good,G.,Bob,Bob Good,1965-09-11,59,55,M,,Republican,R,VA,House,rep,5.0,,,2021-01-03,2023-01-03,2025-01-03,2,4.0,True,2025,False,False,True,historical,202-225-4711,,461 Cannon House Office Building Washington DC 20515-4605,461 Cannon House Office Building,https://good.house.gov,,,,,,,,0
P000619,456870,N00050780,['H2AK01158'],Mary Peltola,Mary Peltola,Mary,Peltola,Sattler,,Mary Sattler Peltola,1973-08-31,51,47,F,,Democrat,D,AK,House,rep,0.0,,,2022-09-13,2023-01-03,2025-01-03,2,2.31,True,2025,False,False,True,historical,202-225-5765,,153 Cannon House Office Building Washington DC 20515-0200,153 Cannon House Office Building,https://peltola.house.gov,,,,,,,,0
D000633,456882,N00050562,['H2CA13131'],John Duarte (politician),John Duarte,John,Duarte,,,John S. Duarte,1966-09-06,58,54,M,,Republican,R,CA,House,rep,13.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-1947,,1535 Longworth House Office Building Washington DC 20515-0513,1535 Longworth House Office Building,https://duarte.house.gov,,,,,,,,0
C001134,456887,N00049068,['H2CO08020'],Yadira Caraveo,Yadira Caraveo,Yadira,Caraveo,D.,,Yadira Caraveo,1980-12-23,44,40,F,,Democrat,D,CO,House,rep,8.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-5625,,1024 Longworth House Office Building Washington DC 20515-0001,1024 Longworth House Office Building,https://caraveo.house.gov,,,,,,,,0
N000194,456915,N00049133,['H2NC14019'],Wiley Nickel,Wiley Nickel,Wiley,Nickel,,,Wiley Nickel,1975-11-23,49,45,M,,Democrat,D,NC,House,rep,13.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-4531,,1133 Longworth House Office Building Washington DC 20515-3313,1133 Longworth House Office Building,https://nickel.house.gov,,,,,,,,0
J000308,456916,N00050407,['H2NC14076'],Jeff Jackson (politician),Jeffrey Jackson,Jeffrey,Jackson,Neale,,Jeff Jackson,1982-09-12,42,38,M,,Democrat,D,NC,House,rep,14.0,,,2023-01-03,2023-01-03,2024-12-31,1,1.99,False,2024,True,False,True,historical,202-225-5634,,1318 Longworth House Office Building Washington DC 20515-0001,1318 Longworth House Office Building,https://jeffjackson.house.gov,,,,,,,,0
D000632,456922,N00050681,['H2NY04277'],Anthony D'Esposito,Anthony D'Esposito,Anthony,D'Esposito,P.,,Anthony D’Esposito,1982-02-22,42,38,M,,Republican,R,NY,House,rep,4.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-5516,,1508 Longworth House Office Building Washington DC 20515-3204,1508 Longworth House Office Building,https://desposito.house.gov,,,,,,,,0
M001221,456925,N00049147,['H2NY19127'],Marc Molinaro,Marcus Molinaro,Marcus,Molinaro,J.,,Marcus J. Molinaro,1975-10-08,49,45,M,,Republican,R,NY,House,rep,19.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-5441,,1207 Longworth House Office Building Washington DC 20515-3219,1207 Longworth House Office Building,https://molinaro.house.gov,,,,,,,,0
W000828,456926,N00050433,['H2NY22212'],Brandon Williams (politician),Brandon Williams,Brandon,Williams,McDonald,,Brandon Williams,1967-05-22,57,53,M,,Republican,R,NY,House,rep,22.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-3701,,1022 Longworth House Office Building Washington DC 20515-3222,1022 Longworth House Office Building,https://brandonwilliams.house.gov,,,,,,,,0
C001135,456933,N00048900,['H2OR05209'],Lori Chavez-DeRemer,Lori Chavez-DeRemer,Lori,Chavez-DeRemer,Michelle,,Lori Chavez-DeRemer,1968-04-07,56,52,F,,Republican,R,OR,House,rep,5.0,,,2023-01-03,2023-01-03,2025-01-03,1,2.0,True,2025,False,False,True,historical,202-225-5711,,1722 Longworth House Office Building Washington DC 20515-3705,1722 Longworth House Office Building,https://chavez-deremer.house.gov,,,,,,,,0
L000604,456960,,['H4CO04348'],Greg Lopez,Greg Lopez,Greg,Lopez,,,Greg Lopez,1964-06-07,60,56,M,,Republican,R,CO,House,rep,4.0,,,2024-07-08,2024-07-08,2025-01-03,1,0.49,True,2025,False,False,True,historical,202-225-4676,,2455 Rayburn House Office Building Washington DC 20515-0604,2455 Rayburn House Office Building,https://lopez.house.gov,,,,,,,,0
L000605,456964,,['H4TX18245'],Erica Lee Carter,Erica Lee Carter,Erica,Lee Carter,,,Erica Lee Carter,1980-02-02,44,40,F,,Democrat,D,TX,House,rep,18.0,,,2024-11-05,2024-11-05,2025-01-03,1,0.16,True,2025,False,False,True,historical,202-225-3816,,2314 Rayburn House Office Building Washington DC 20515-4318,2314 Rayburn House Office Building,,,,,,,,,0
V000137,456876,N00048832,['S2OH00436'],JD Vance,James David Vance,James David,Vance,,J.D.,J.D. Vance,1984-08-02,40,36,M,,Republican,R,OH,Senate,sen,,3.0,senior,2023-01-03,2023-01-03,2025-01-09,1,2.02,True,2025,False,True,False,historical,202-224-3353,,288 Russell Senate Office Building Washington DC 20510,288 Russell Senate Office Building,https://www.vance.senate.gov,https://www.vance.senate.gov/contact/,,,,,,,0
R000595,412491,N00030612,['S0FL00338'],Marco Rubio,Marco Rubio,Marco,Rubio,,,Marco Rubio,1971-05-28,53,49,M,,Republican,R,FL,Senate,sen,,3.0,senior,2017-01-03,2023-01-03,2025-01-20,2,8.05,True,2025,False,True,False,historical,202-224-3041,,284 Russell Senate Office Building Washington DC 20510,284 Russell Senate Office Building,https://www.rubio.senate.gov,https://www.rubio.senate.gov/public/index.cfm/contact,http://www.rubio.senate.gov/public/?a=rss.feed,,,,,,0
W000823,412764,N00042403,['H8FL06148'],Michael Waltz,Michael Waltz,Michael,Waltz,,,Michael Waltz,1974-01-31,50,46,M,,Republican,R,FL,House,rep,6.0,,,2019-01-03,2025-01-03,2025-01-20,4,6.05,True,2025,False,False,True,historical,202-225-2706,,244 Cannon House Office Building Washington DC 20515-0906,244 Cannon House Office Building,https://clerk.house.gov,,,,,,,,0
T000489,457022,,['H4TX18237'],Sylvester Turner,Sylvester Turner,Sylvester,Turner,,,Sylvester Turner,1954-09-27,70,66,M,,Democrat,D,TX,House,rep,18.0,,,2025-01-03,2025-01-03,2025-03-04,1,0.16,True,2025,False,False,True,historical,202-225-3816,,1318 Longworth House Office Building Washington DC 20515-4318,1318 Longworth House Office Building,https://sylvesterturner.house.gov,,,,,,,,0
G000551,400162,N00025284,['H2AZ07070'],Raúl Grijalva,Raúl Grijalva,Raúl,Grijalva,M.,,Raúl M. Grijalva,1948-02-19,76,72,M,,Democrat,D,AZ,House,rep,7.0,,,2019-01-03,2025-01-03,2025-03-13,4,6.19,True,2025,False,False,True,historical,202-225-2435,,1203 Longworth House Office Building Washington DC 20515-0307,1203 Longworth House Office Building,https://grijalva.house.gov,,http://grijalva.house.gov/common/rss/?rss=13,,,,,,0
C001078,412272,N00029891,['H8VA11062'],Gerry Connolly,Gerald Connolly,Gerald,Connolly,E.,,Gerald E. Connolly,1950-03-30,74,70,M,,Democrat,D,VA,House,rep,11.0,,,2019-01-03,2025-01-03,2025-05-21,4,6.38,True,2025,False,False,True,historical,202-225-1492,,2265 Rayburn House Office Building Washington DC 20515-4611,2265 Rayburn House Office Building,https://connolly.house.gov,,http://connolly.house.gov/common/rss//index.cfm?rss=44,,,,,,0
G000590,412819,N00041873,['H8TN07076'],Mark Green (Tennessee politician),Mark Green,Mark,Green,E.,,Mark E. Green,1964-11-08,60,56,M,,Republican,R,TN,House,rep,7.0,,,2019-01-03,2025-01-03,2025-07-21,4,6.55,True,2025,False,False,True,historical,202-225-2811,,2446 Rayburn House Office Building Washington DC 20515-4207,2446 Rayburn House Office Building,https://markgreen.house.gov,,,,,,,,0
S001207,412799,N00041154,['H8NJ11142'],Mikie Sherrill,Mikie Sherrill,Mikie,Sherrill,,,Mikie Sherrill,1972-01-19,52,48,F,,Democrat,D,NJ,House,rep,11.0,,,2019-01-03,2025-01-03,2025-11-20,4,6.88,True,2025,False,False,True,historical,202-225-5034,,1427 Longworth House Office Building Washington DC 20515-3011,1427 Longworth House Office Building,https://sherrill.house.gov,,,,,,,,0
G000596,456814,N00044701,['H0GA06192'],Marjorie Taylor Greene,Marjorie Greene,Marjorie,Greene,Taylor,,Marjorie Taylor Greene,1974-05-27,50,46,F,,Republican,R,GA,House,rep,14.0,,,2021-01-03,2025-01-03,2026-01-05,3,5.01,True,2026,False,False,True,historical,202-225-5211,,2201 Rayburn House Office Building Washington DC 20515-1014,2201 Rayburn House Office Building,https://greene.house.gov,,,,,,,,0
L000578,412510,N00033987,"['H2CA02142', 'H2CA01144']",Doug LaMalfa,Doug LaMalfa,Doug,LaMalfa,,,Doug LaMalfa,1960-07-02,64,60,M,,Republican,R,CA,House,rep,1.0,,,2019-01-03,2025-01-03,2026-01-05,4,7.01,True,2026,False,False,True,historical,202-225-3076,,408 Cannon House Office Building Washington DC 20515-0501,408 Cannon House Office Building,https://lamalfa.house.gov,,http://lamalfa.house.gov/rss.xml,,,,,,0
C000127,300018,N00007836,"['S8WA00194', 'H2WA01054']",Maria Cantwell,Maria Cantwell,Maria,Cantwell,,,Maria Cantwell,1958-10-13,66,62,F,,Democrat,D,WA,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-3441,,511 Hart Senate Office Building Washington DC 20510,511 Hart Senate Office Building,https://www.cantwell.senate.gov,https://www.cantwell.senate.gov/public/index.cfm/email-maria,http://www.cantwell.senate.gov/public/index.cfm/rss/feed,,,,,"Joint Committee on Taxation; SSCM33; SSCM34; SSCM35; SSCM36; SSCM37; SSCM38; SSFI12; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Energy and Natural Resources; Senate Committee on Finance; Senate Committee on Indian Affairs; Senate Committee on Small Business and Entrepreneurship",13
K000367,412242,N00027500,['S6MN00267'],Amy Klobuchar,Amy Klobuchar,Amy,Klobuchar,Jean,,Amy Klobuchar,1960-05-25,64,60,F,,Democrat,D,MN,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-3244,,425 Dirksen Senate Office Building Washington DC 20510,425 Dirksen Senate Office Building,https://www.klobuchar.senate.gov,https://www.klobuchar.senate.gov/public/index.cfm/contact,,,,,,"Joint Committee of Congress on the Library; Joint Economic Committee; SSAF13; SSAF14; SSAF15; SSAF16; SSAF17; SSCM34; SSCM35; SSCM38; SSJU01; SSJU04; SSJU22; SSJU28; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Rules and Administration; Senate Committee on the Judiciary",18
S000033,400357,N00000528,"['H8VT01016', 'S4VT00033']",Bernie Sanders,Bernard Sanders,Bernard,Sanders,,Bernie,Bernard Sanders,1941-09-08,83,79,M,,Independent,I,VT,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-5141,,332 Dirksen Senate Office Building Washington DC 20510,332 Dirksen Senate Office Building,https://www.sanders.senate.gov,https://www.sanders.senate.gov/contact/,http://www.sanders.senate.gov/rss/,,,,,"SSEV09; SSEV10; SSEV15; SSFI02; SSFI10; SSFI11; SSHR09; SSHR11; SSHR12; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on Veterans' Affairs; Senate Committee on the Budget",14
W000802,412247,N00027533,['S6RI00221'],Sheldon Whitehouse,Sheldon Whitehouse,Sheldon,Whitehouse,,,Sheldon Whitehouse,1955-10-20,69,65,M,,Democrat,D,RI,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-2921,,530 Hart Senate Office Building Washington DC 20510,530 Hart Senate Office Building,https://www.whitehouse.senate.gov,https://www.whitehouse.senate.gov/contact/email-sheldon,http://www.whitehouse.senate.gov/rss/feeds/?type=all&amp;cachebuster=1,,,,,Commission on Security and Cooperation in Europe; SSEV08; SSEV09; SSEV10; SSEV15; SSFI10; SSFI11; SSFI13; SSJU04; SSJU21; SSJU25; SSJU26; Senate Committee on Environment and Public Works; Senate Committee on Finance; Senate Committee on the Budget; Senate Committee on the Judiciary; United States Senate Caucus on International Narcotics Control,17
B001261,412251,N00006236,['S6WY00068'],John Barrasso,John Barrasso,John,Barrasso,A.,,John Barrasso,1952-07-21,72,68,M,,Republican,R,WY,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-6441,,307 Dirksen Senate Office Building Washington DC 20510,307 Dirksen Senate Office Building,https://www.barrasso.senate.gov,https://www.barrasso.senate.gov/public/index.cfm/contact-form,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed,,,,,SSEG01; SSEG03; SSEG04; SSFI10; SSFI11; SSFI12; SSFR01; SSFR09; SSFR14; SSFR15; Senate Committee on Energy and Natural Resources; Senate Committee on Finance; Senate Committee on Foreign Relations,13
W000437,400432,N00003280,"['H4MS01078', 'S8MS00196']",Roger Wicker,Roger Wicker,Roger,Wicker,F.,,Roger F. Wicker,1951-07-05,73,69,M,,Republican,R,MS,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-6253,,425 Russell Senate Office Building Washington DC 20510,425 Russell Senate Office Building,https://www.wicker.senate.gov,https://www.wicker.senate.gov/public/index.cfm/contact,,,,,,"Commission on Security and Cooperation in Europe; SSAS13; SSAS14; SSAS15; SSAS16; SSAS17; SSAS20; SSAS21; SSCM34; SSCM36; SSCM38; SSEV08; SSEV09; SSEV10; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Environment and Public Works; Senate Committee on Rules and Administration; Senate Select Committee on Intelligence",19
C001035,300025,N00000491,['S6ME00159'],Susan Collins,Susan Collins,Susan,Collins,M.,,Susan M. Collins,1952-12-07,72,68,F,,Republican,R,ME,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-2523,,413 Dirksen Senate Office Building Washington DC 20510,413 Dirksen Senate Office Building,https://www.collins.senate.gov,https://www.collins.senate.gov/contact,http://www.collins.senate.gov/public/?a=rss.feed,,,,,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",16
C001056,300027,N00024852,['S2TX00106'],John Cornyn,John Cornyn,John,Cornyn,,,John Cornyn,1952-02-02,72,68,M,,Republican,R,TX,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-2934,,517 Hart Senate Office Building Washington DC 20510,517 Hart Senate Office Building,https://www.cornyn.senate.gov,https://www.cornyn.senate.gov/contact,http://www.cornyn.senate.gov/public/?a=rss.feed,,,,,Joint Committee on Taxation; SSFI11; SSFI12; SSFI13; SSFR02; SSFR06; SSFR09; SSJU04; SSJU21; SSJU22; SSJU28; Senate Committee on Finance; Senate Committee on Foreign Relations; Senate Committee on the Budget; Senate Committee on the Judiciary; Senate Select Committee on Intelligence; United States Senate Caucus on International Narcotics Control,17
D000563,300038,N00004981,"['S6IL00151', 'H2IL20026']",Dick Durbin,Richard Durbin,Richard,Durbin,J.,,Richard J. Durbin,1944-11-21,80,76,M,,Democrat,D,IL,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-2152,,711 Hart Senate Office Building Washington DC 20510,711 Hart Senate Office Building,https://www.durbin.senate.gov,https://www.durbin.senate.gov/contact/,http://durbin.senate.gov/public/index.cfm/rss/feed,,,,,"SSAF13; SSAF17; SSAP02; SSAP18; SSAP20; SSAP22; SSAP23; SSAP24; SSJU22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on the Judiciary",12
G000359,300047,N00009975,"['S0SC00149', 'H4SC03087']",Lindsey Graham,Lindsey Graham,Lindsey,Graham,O.,,Lindsey Graham,1955-07-09,69,65,M,,Republican,R,SC,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-5972,,211 Russell Senate Office Building Washington DC 20510,211 Russell Senate Office Building,https://www.lgraham.senate.gov/public,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed,,,,,SSAP02; SSAP16; SSAP18; SSAP20; SSAP22; SSAP24; SSEV08; SSEV09; SSEV10; SSJU04; SSJU22; SSJU25; SSJU28; Senate Committee on Appropriations; Senate Committee on Environment and Public Works; Senate Committee on the Budget; Senate Committee on the Judiciary,17
