committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Environment and Public Works,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,AL,Member,,,no_match,
Environment and Public Works,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,AK,Member,,,no_match,
Environment and Public Works,Senate,116,2019,2020,Paul Lee,Paul,Lee,Democrat,AZ,Member,,,no_match,
Environment and Public Works,Senate,116,2019,2020,Andrew Thompson,Andrew,Thompson,Republican,AR,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Tom Carper,Tom,Carper,Democrat,NV,Chair,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Shelley Capito,Shelley,Capito,Republican,CT,Ranking Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,John Smith,John,Smith,Democrat,OK,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,OR,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,David Williams,David,Williams,Democrat,PA,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,RI,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,James Jones,James,Jones,Democrat,SC,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,William Miller,William,Miller,Republican,SD,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,TN,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,TX,Member,,G000587,last+state,
Environment and Public Works,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,UT,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,VT,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,VA,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,WA,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,WV,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,WI,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,WY,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,AL,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,AK,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,AZ,Member,,,no_match,
Environment and Public Works,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,AR,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Tom Carper,Tom,Carper,Democrat,NV,Chair,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Shelley Capito,Shelley,Capito,Republican,CT,Ranking Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,John Smith,John,Smith,Democrat,OK,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,OR,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,David Williams,David,Williams,Democrat,PA,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,RI,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,James Jones,James,Jones,Democrat,SC,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,William Miller,William,Miller,Republican,SD,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,TN,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,TX,Member,,G000587,last+state,
Environment and Public Works,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,UT,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,VT,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,VA,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,WA,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,WV,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,WI,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,WY,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,AL,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,AK,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,AZ,Member,,,no_match,
Environment and Public Works,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,AR,Member,,,no_match,
Finance,Senate,115,2017,2018,Orrin Hatch,Orrin,Hatch,Republican,MD,Chair,,H000338,no_middle_only,
Finance,Senate,115,2017,2018,Ron Wyden,Ron,Wyden,Democrat,ND,Ranking Member,,,no_match,
Finance,Senate,115,2017,2018,John Smith,John,Smith,Republican,NH,Member,,,no_match,
Finance,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,NJ,Member,,,no_match,
Finance,Senate,115,2017,2018,David Williams,David,Williams,Republican,NM,Member,,,no_match,
Finance,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,NY,Member,,,no_match,
Finance,Senate,115,2017,2018,James Jones,James,Jones,Republican,NC,Member,,,no_match,
Finance,Senate,115,2017,2018,William Miller,William,Miller,Democrat,ND,Member,,,no_match,
Finance,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,OH,Member,,,no_match,
Finance,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,OK,Member,,,no_match,
Finance,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,OR,Member,,,no_match,
Finance,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,PA,Member,,,no_match,
Finance,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,RI,Member,,,no_match,
Finance,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,SC,Member,,,no_match,
Finance,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,SD,Member,,,no_match,
Finance,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,TN,Member,,,no_match,
Finance,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,TX,Member,,,no_match,
Finance,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,UT,Member,,,no_match,
Finance,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,VT,Member,,,no_match,
Finance,Senate,115,2017,2018,Paul Lee,Paul,Lee,Democrat,VA,Member,,,no_match,
Finance,Senate,115,2017,2018,Andrew Thompson,Andrew,Thompson,Republican,WA,Member,,,no_match,
Finance,Senate,115,2017,2018,Kenneth White,Kenneth,White,Democrat,WV,Member,,,no_match,
Finance,Senate,115,2017,2018,George Harris,George,Harris,Republican,WI,Member,,,no_match,
Finance,Senate,115,2017,2018,Edward Clark,Edward,Clark,Democrat,WY,Member,,,no_match,
Finance,Senate,115,2017,2018,Brian Lewis,Brian,Lewis,Republican,AL,Member,,,no_match,
Finance,Senate,115,2017,2018,Ronald Robinson,Ronald,Robinson,Democrat,AK,Member,,,no_match,
Finance,Senate,115,2017,2018,Timothy Walker,Timothy,Walker,Republican,AZ,Member,,,no_match,
Finance,Senate,115,2017,2018,Jason Young,Jason,Young,Democrat,AR,Member,,,no_match,
Finance,Senate,116,2019,2020,Chuck Grassley,Chuck,Grassley,Republican,OK,Chair,,G000386,full_name_only,
Finance,Senate,116,2019,2020,Ron Wyden,Ron,Wyden,Democrat,ND,Ranking Member,,,no_match,
Finance,Senate,116,2019,2020,John Smith,John,Smith,Republican,NH,Member,,,no_match,
Finance,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,NJ,Member,,,no_match,
Finance,Senate,116,2019,2020,David Williams,David,Williams,Republican,NM,Member,,,no_match,
Finance,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,NY,Member,,,no_match,
Finance,Senate,116,2019,2020,James Jones,James,Jones,Republican,NC,Member,,,no_match,
Finance,Senate,116,2019,2020,William Miller,William,Miller,Democrat,ND,Member,,,no_match,
Finance,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,OH,Member,,,no_match,
Finance,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,OK,Member,,,no_match,
Finance,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,OR,Member,,,no_match,
Finance,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,PA,Member,,,no_match,
Finance,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,RI,Member,,,no_match,
Finance,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,SC,Member,,,no_match,
Finance,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,SD,Member,,,no_match,
Finance,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,TN,Member,,,no_match,
Finance,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,TX,Member,,,no_match,
Finance,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,UT,Member,,,no_match,
Finance,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,VT,Member,,,no_match,
Finance,Senate,116,2019,2020,Paul Lee,Paul,Lee,Democrat,VA,Member,,,no_match,
Finance,Senate,116,2019,2020,Andrew Thompson,Andrew,Thompson,Republican,WA,Member,,,no_match,
Finance,Senate,116,2019,2020,Kenneth White,Kenneth,White,Democrat,WV,Member,,,no_match,
Finance,Senate,116,2019,2020,George Harris,George,Harris,Republican,WI,Member,,,no_match,
Finance,Senate,116,2019,2020,Edward Clark,Edward,Clark,Democrat,WY,Member,,,no_match,
Finance,Senate,116,2019,2020,Brian Lewis,Brian,Lewis,Republican,AL,Member,,,no_match,
Finance,Senate,116,2019,2020,Ronald Robinson,Ronald,Robinson,Democrat,AK,Member,,,no_match,
Finance,Senate,116,2019,2020,Timothy Walker,Timothy,Walker,Republican,AZ,Member,,,no_match,
Finance,Senate,116,2019,2020,Jason Young,Jason,Young,Democrat,AR,Member,,,no_match,
Finance,Senate,117,2021,2022,Ron Wyden,Ron,Wyden,Democrat,ND,Chair,,,no_match,
Finance,Senate,117,2021,2022,Mike Crapo,Mike,Crapo,Republican,KY,Ranking Member,,C000880,full_name_only,
Finance,Senate,117,2021,2022,John Smith,John,Smith,Democrat,NH,Member,,,no_match,
Finance,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,NJ,Member,,,no_match,
Finance,Senate,117,2021,2022,David Williams,David,Williams,Democrat,NM,Member,,,no_match,
Finance,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,NY,Member,,,no_match,
Finance,Senate,117,2021,2022,James Jones,James,Jones,Democrat,NC,Member,,,no_match,
Finance,Senate,117,2021,2022,William Miller,William,Miller,Republican,ND,Member,,,no_match,
Finance,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,OH,Member,,,no_match,
Finance,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,OK,Member,,,no_match,
Finance,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,OR,Member,,,no_match,
Finance,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,PA,Member,,,no_match,
Finance,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,RI,Member,,,no_match,
Finance,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,SC,Member,,,no_match,
Finance,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,SD,Member,,,no_match,
Finance,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,TN,Member,,,no_match,
Finance,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,TX,Member,,,no_match,
Finance,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,UT,Member,,,no_match,
Finance,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,VT,Member,,,no_match,
Finance,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,VA,Member,,,no_match,
Finance,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,WA,Member,,,no_match,
Finance,Senate,117,2021,2022,Kenneth White,Kenneth,White,Republican,WV,Member,,,no_match,
Finance,Senate,117,2021,2022,George Harris,George,Harris,Democrat,WI,Member,,,no_match,
Finance,Senate,117,2021,2022,Edward Clark,Edward,Clark,Republican,WY,Member,,,no_match,
Finance,Senate,117,2021,2022,Brian Lewis,Brian,Lewis,Democrat,AL,Member,,,no_match,
Finance,Senate,117,2021,2022,Ronald Robinson,Ronald,Robinson,Republican,AK,Member,,,no_match,
Finance,Senate,117,2021,2022,Timothy Walker,Timothy,Walker,Democrat,AZ,Member,,,no_match,
Finance,Senate,117,2021,2022,Jason Young,Jason,Young,Republican,AR,Member,,,no_match,
Finance,Senate,118,2023,2024,Ron Wyden,Ron,Wyden,Democrat,ND,Chair,,,no_match,
Finance,Senate,118,2023,2024,Mike Crapo,Mike,Crapo,Republican,KY,Ranking Member,,C000880,full_name_only,
Finance,Senate,118,2023,2024,John Smith,John,Smith,Democrat,NH,Member,,,no_match,
Finance,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,NJ,Member,,,no_match,
Finance,Senate,118,2023,2024,David Williams,David,Williams,Democrat,NM,Member,,,no_match,
Finance,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,NY,Member,,,no_match,
Finance,Senate,118,2023,2024,James Jones,James,Jones,Democrat,NC,Member,,,no_match,
Finance,Senate,118,2023,2024,William Miller,William,Miller,Republican,ND,Member,,,no_match,
Finance,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,OH,Member,,,no_match,
Finance,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,OK,Member,,,no_match,
Finance,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,OR,Member,,,no_match,
Finance,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,PA,Member,,,no_match,
Finance,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,RI,Member,,,no_match,
Finance,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,SC,Member,,,no_match,
Finance,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,SD,Member,,,no_match,
Finance,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,TN,Member,,,no_match,
Finance,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,TX,Member,,,no_match,
Finance,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,UT,Member,,,no_match,
Finance,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,VT,Member,,,no_match,
Finance,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,VA,Member,,,no_match,
Finance,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,WA,Member,,,no_match,
Finance,Senate,118,2023,2024,Kenneth White,Kenneth,White,Republican,WV,Member,,,no_match,
Finance,Senate,118,2023,2024,George Harris,George,Harris,Democrat,WI,Member,,,no_match,
Finance,Senate,118,2023,2024,Edward Clark,Edward,Clark,Republican,WY,Member,,,no_match,
Finance,Senate,118,2023,2024,Brian Lewis,Brian,Lewis,Democrat,AL,Member,,,no_match,
Finance,Senate,118,2023,2024,Ronald Robinson,Ronald,Robinson,Republican,AK,Member,,,no_match,
Finance,Senate,118,2023,2024,Timothy Walker,Timothy,Walker,Democrat,AZ,Member,,,no_match,
Finance,Senate,118,2023,2024,Jason Young,Jason,Young,Republican,AR,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Bob Corker,Bob,Corker,Republican,AR,Chair,,C001071,full_name_only,
Foreign Relations,Senate,115,2017,2018,Ben Cardin,Ben,Cardin,Democrat,WA,Ranking Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,John Smith,John,Smith,Republican,PA,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,RI,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,David Williams,David,Williams,Republican,SC,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,SD,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,James Jones,James,Jones,Republican,TN,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,William Miller,William,Miller,Democrat,TX,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,UT,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,VT,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,VA,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,WA,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,WV,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,WI,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,WY,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,AL,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,AK,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,AZ,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,AR,Member,,,no_match,
Foreign Relations,Senate,115,2017,2018,Paul Lee,Paul,Lee,Democrat,CA,Member,,L000551,last+state,
Foreign Relations,Senate,115,2017,2018,Andrew Thompson,Andrew,Thompson,Republican,CO,Member,,,no_match,
