committee;chamber;congress;year_start;year_end;full_name;first_name;last_name;party;state;role;
Transportation and Infrastructure;House;115;2017;2018;Eleanor Holmes Norton;Eleanor Holmes;Norton;Democrat;DC;Member;
Transportation and Infrastructure;House;115;2017;2018;Eddie Bernice Johnson;Eddie Bernice;Johnson;Democrat;TX;Member;
Transportation and Infrastructure;House;116;2019;2020;Don Young;Don;Young;Republican;AK;Member;
Transportation and Infrastructure;House;116;2019;2020;Eleanor Holmes Norton;Eleanor Holmes;Norton;Democrat;DC;Member;
Transportation and Infrastructure;House;116;2019;2020;Eddie Bernice Johnson;Eddie Bernice;Johnson;Democrat;TX;Member;
Transportation and Infrastructure;House;116;2019;2020;Rick Larsen;Rick;Larsen;Democrat;WA;Member;
Transportation and Infrastructure;House;117;2021;2022;Don Young;Don;Young;Republican;AK;Member;
Transportation and Infrastructure;House;117;2021;2022;Eleanor Holmes Norton;Eleanor Holmes;Norton;Democrat;DC;Member;
Transportation and Infrastructure;House;117;2021;2022;Rick Larsen;Rick;Larsen;Democrat;WA;Member;
Transportation and Infrastructure;House;117;2021;2022;Garret Graves;Garret;Graves;Republican;LA;Member;
Transportation and Infrastructure;House;118;2023;2024;Eleanor Holmes Norton;Eleanor Holmes;Norton;Democrat;DC;Member;
Transportation and Infrastructure;House;118;2023;2024;Garret Graves;Garret;Graves;Republican;LA;Member;
Transportation and Infrastructure;House;118;2023;2024;Daniel Webster;Daniel;Webster;Republican;FL;Member;
Transportation and Infrastructure;House;118;2023;2024;Grace Napolitano;Grace;Napolitano;Democrat;CA;Member;
Appropriations;House;115;2017;2018;Hal Rogers;Hal;Rogers;Republican;KY;Member;
Appropriations;House;115;2017;2018;Kay Granger;Kay;Granger;Republican;TX;Member;
Appropriations;House;115;2017;2018;Tom Cole;Tom;Cole;Republican;OK;Member;
Appropriations;House;115;2017;2018;Marcy Kaptur;Marcy;Kaptur;Democrat;OH;Member;
Appropriations;House;115;2017;2018;Peter Visclosky;Peter;Visclosky;Democrat;IN;Member;
Appropriations;House;115;2017;2018;José Serrano;José;Serrano;Democrat;NY;Member;
Appropriations;House;115;2017;2018;Rosa DeLauro;Rosa;DeLauro;Democrat;CT;Member;
Appropriations;House;115;2017;2018;David Price;David;Price;Democrat;NC;Member;
Appropriations;House;115;2017;2018;Lucille Roybal-Allard;Lucille;Roybal-Allard;Democrat;CA;Member;
Appropriations;House;115;2017;2018;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Appropriations;House;115;2017;2018;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Appropriations;House;115;2017;2018;Betty McCollum;Betty;McCollum;Democrat;MN;Member;
Appropriations;House;115;2017;2018;Tim Ryan;Tim;Ryan;Democrat;OH;Member;
Appropriations;House;115;2017;2018;Robert Aderholt;Robert;Aderholt;Republican;AL;Member;
Appropriations;House;115;2017;2018;John Carter;John;Carter;Republican;TX;Member;
Appropriations;House;115;2017;2018;Ken Calvert;Ken;Calvert;Republican;CA;Member;
Appropriations;House;115;2017;2018;Mario Diaz-Balart;Mario;Diaz-Balart;Republican;FL;Member;
Appropriations;House;115;2017;2018;Steve Womack;Steve;Womack;Republican;AR;Member;
Homeland Security;House;115;2017;2018;Lamar Smith;Lamar;Smith;Republican;TX;Member;
Homeland Security;House;115;2017;2018;Peter King;Peter;King;Republican;NY;Member;
Homeland Security;House;115;2017;2018;Mike Rogers;Mike;Rogers;Republican;AL;Member;
Homeland Security;House;115;2017;2018;Lou Barletta;Lou;Barletta;Republican;PA;Member;
Homeland Security;House;115;2017;2018;Scott Perry;Scott;Perry;Republican;PA;Member;
Homeland Security;House;115;2017;2018;Will Hurd;Will;Hurd;Republican;TX;Member;
Homeland Security;House;115;2017;2018;Martha McSally;Martha;McSally;Republican;AZ;Member;
Homeland Security;House;115;2017;2018;Sheila Jackson Lee;Sheila Jackson;Lee;Democrat;TX;Member;
Homeland Security;House;115;2017;2018;James Langevin;James;Langevin;Democrat;RI;Member;
Homeland Security;House;115;2017;2018;Cedric Richmond;Cedric;Richmond;Democrat;LA;Member;
Homeland Security;House;115;2017;2018;William Keating;William;Keating;Democrat;MA;Member;
Homeland Security;House;115;2017;2018;Donald Payne;Donald;Payne;Democrat;NJ;Member;
Homeland Security;House;115;2017;2018;Filemon Vela;Filemon;Vela;Democrat;TX;Member;
Homeland Security;House;115;2017;2018;Bonnie Watson Coleman;Bonnie Watson;Coleman;Democrat;NJ;Member;
Homeland Security;House;115;2017;2018;Kathleen Rice;Kathleen;Rice;Democrat;NY;Member;
Homeland Security;House;116;2019;2020;Sheila Jackson Lee;Sheila Jackson;Lee;Democrat;TX;Member;
Homeland Security;House;116;2019;2020;James Langevin;James;Langevin;Democrat;RI;Member;
Homeland Security;House;116;2019;2020;Cedric Richmond;Cedric;Richmond;Democrat;LA;Member;
Homeland Security;House;116;2019;2020;Donald Payne;Donald;Payne;Democrat;NJ;Member;
Homeland Security;House;116;2019;2020;Peter King;Peter;King;Republican;NY;Member;
Homeland Security;House;116;2019;2020;Dan Crenshaw;Dan;Crenshaw;Republican;TX;Member;
Homeland Security;House;116;2019;2020;Michael Guest;Michael;Guest;Republican;MS;Member;
Homeland Security;House;117;2021;2022;James Langevin;James;Langevin;Democrat;RI;Member;
Homeland Security;House;117;2021;2022;Donald Payne;Donald;Payne;Democrat;NJ;Member;
Homeland Security;House;117;2021;2022;Dan Crenshaw;Dan;Crenshaw;Republican;TX;Member;
Homeland Security;House;117;2021;2022;Michael Guest;Michael;Guest;Republican;MS;Member;
Homeland Security;House;117;2021;2022;Andrew Garbarino;Andrew;Garbarino;Republican;NY;Member;
Homeland Security;House;118;2023;2024;Dan Crenshaw;Dan;Crenshaw;Republican;TX;Member;
Homeland Security;House;118;2023;2024;Michael Guest;Michael;Guest;Republican;MS;Member;
Homeland Security;House;118;2023;2024;Andrew Garbarino;Andrew;Garbarino;Republican;NY;Member;
Homeland Security;House;118;2023;2024;Sheila Jackson Lee;Sheila Jackson;Lee;Democrat;TX;Member;
Homeland Security;House;118;2023;2024;Donald Payne;Donald;Payne;Democrat;NJ;Member;
Homeland Security;House;118;2023;2024;Eric Swalwell;Eric;Swalwell;Democrat;CA;Member;
Homeland Security;House;118;2023;2024;Dina Titus;Dina;Titus;Democrat;NV;Member;
Natural Resources;House;115;2017;2018;Louie Gohmert;Louie;Gohmert;Republican;TX;Member;
Natural Resources;House;115;2017;2018;Doug Lamborn;Doug;Lamborn;Republican;CO;Member;
Natural Resources;House;115;2017;2018;Robert Wittman;Robert;Wittman;Republican;VA;Member;
Natural Resources;House;115;2017;2018;Tom McClintock;Tom;McClintock;Republican;CA;Member;
Natural Resources;House;115;2017;2018;Grace Napolitano;Grace;Napolitano;Democrat;CA;Member;
Natural Resources;House;115;2017;2018;Madeleine Bordallo;Madeleine;Bordallo;Democrat;GU;Member;
Natural Resources;House;115;2017;2018;Jim Costa;Jim;Costa;Democrat;CA;Member;
Natural Resources;House;115;2017;2018;Gregorio Sablan;Gregorio;Sablan;Independent;MP;Member;
Natural Resources;House;115;2017;2018;Niki Tsongas;Niki;Tsongas;Democrat;MA;Member;
Natural Resources;House;115;2017;2018;Jared Huffman;Jared;Huffman;Democrat;CA;Member;
Natural Resources;House;115;2017;2018;Alan Lowenthal;Alan;Lowenthal;Democrat;CA;Member;
Natural Resources;House;116;2019;2020;Grace Napolitano;Grace;Napolitano;Democrat;CA;Member;
Natural Resources;House;116;2019;2020;Jim Costa;Jim;Costa;Democrat;CA;Member;
Natural Resources;House;116;2019;2020;Jared Huffman;Jared;Huffman;Democrat;CA;Member;
Natural Resources;House;116;2019;2020;Alan Lowenthal;Alan;Lowenthal;Democrat;CA;Member;
Natural Resources;House;116;2019;2020;Don Young;Don;Young;Republican;AK;Member;
Natural Resources;House;116;2019;2020;Louie Gohmert;Louie;Gohmert;Republican;TX;Member;
Natural Resources;House;116;2019;2020;Doug Lamborn;Doug;Lamborn;Republican;CO;Member;
Natural Resources;House;117;2021;2022;Grace Napolitano;Grace;Napolitano;Democrat;CA;Member;
Natural Resources;House;117;2021;2022;Jim Costa;Jim;Costa;Democrat;CA;Member;
Natural Resources;House;117;2021;2022;Alan Lowenthal;Alan;Lowenthal;Democrat;CA;Member;
Natural Resources;House;117;2021;2022;Don Young;Don;Young;Republican;AK;Member;
Natural Resources;House;117;2021;2022;Louie Gohmert;Louie;Gohmert;Republican;TX;Member;
Natural Resources;House;117;2021;2022;Doug Lamborn;Doug;Lamborn;Republican;CO;Member;
Natural Resources;House;118;2023;2024;Louie Gohmert;Louie;Gohmert;Republican;TX;Member;
Natural Resources;House;118;2023;2024;Doug Lamborn;Doug;Lamborn;Republican;CO;Member;
Natural Resources;House;118;2023;2024;Grace Napolitano;Grace;Napolitano;Democrat;CA;Member;
Natural Resources;House;118;2023;2024;Jared Huffman;Jared;Huffman;Democrat;CA;Member;
Natural Resources;House;118;2023;2024;Joe Neguse;Joe;Neguse;Democrat;CO;Member;
Science; Space and Technology;House;115;2017;2018;Dana Rohrabacher;Dana;Rohrabacher;Republican;CA;Member
Science; Space and Technology;House;115;2017;2018;Mo Brooks;Mo;Brooks;Republican;AL;Member
Science; Space and Technology;House;115;2017;2018;Randy Hultgren;Randy;Hultgren;Republican;IL;Member
Science; Space and Technology;House;115;2017;2018;Bill Posey;Bill;Posey;Republican;FL;Member
Science; Space and Technology;House;115;2017;2018;Zoe Lofgren;Zoe;Lofgren;Democrat;CA;Member
Science; Space and Technology;House;115;2017;2018;Daniel Lipinski;Daniel;Lipinski;Democrat;IL;Member
Science; Space and Technology;House;115;2017;2018;Suzanne Bonamici;Suzanne;Bonamici;Democrat;OR;Member
Science; Space and Technology;House;115;2017;2018;Ami Bera;Ami;Bera;Democrat;CA;Member
Science; Space and Technology;House;115;2017;2018;Elizabeth Esty;Elizabeth;Esty;Democrat;CT;Member
Science; Space and Technology;House;116;2019;2020;Zoe Lofgren;Zoe;Lofgren;Democrat;CA;Member
Science; Space and Technology;House;116;2019;2020;Daniel Lipinski;Daniel;Lipinski;Democrat;IL;Member
Science; Space and Technology;House;116;2019;2020;Ami Bera;Ami;Bera;Democrat;CA;Member
Science; Space and Technology;House;116;2019;2020;Mo Brooks;Mo;Brooks;Republican;AL;Member
Science; Space and Technology;House;116;2019;2020;Bill Posey;Bill;Posey;Republican;FL;Member
Science; Space and Technology;House;117;2021;2022;Zoe Lofgren;Zoe;Lofgren;Democrat;CA;Member
Science; Space and Technology;House;117;2021;2022;Daniel Lipinski;Daniel;Lipinski;Democrat;IL;Member
Science; Space and Technology;House;117;2021;2022;Ami Bera;Ami;Bera;Democrat;CA;Member
Science; Space and Technology;House;117;2021;2022;Mo Brooks;Mo;Brooks;Republican;AL;Member
Science; Space and Technology;House;117;2021;2022;Bill Posey;Bill;Posey;Republican;FL;Member
Science; Space and Technology;House;118;2023;2024;Brian Babin;Brian;Babin;Republican;TX;Member
Science; Space and Technology;House;118;2023;2024;Mo Brooks;Mo;Brooks;Republican;AL;Member
Science; Space and Technology;House;118;2023;2024;Suzanne Bonamici;Suzanne;Bonamici;Democrat;OR;Member
Science; Space and Technology;House;118;2023;2024;Ami Bera;Ami;Bera;Democrat;CA;Member
Science; Space and Technology;House;118;2023;2024;Bill Foster;Bill;Foster;Democrat;IL;Member
Veterans Affairs;House;115;2017;2018;Gus Bilirakis;Gus;Bilirakis;Republican;FL;Member;
Veterans Affairs;House;115;2017;2018;Mike Coffman;Mike;Coffman;Republican;CO;Member;
Veterans Affairs;House;115;2017;2018;Brad Wenstrup;Brad;Wenstrup;Republican;OH;Member;
Veterans Affairs;House;115;2017;2018;Corrine Brown;Corrine;Brown;Democrat;FL;Member;
Veterans Affairs;House;115;2017;2018;Mark Takano;Mark;Takano;Democrat;CA;Member;
Veterans Affairs;House;115;2017;2018;Julia Brownley;Julia;Brownley;Democrat;CA;Member;
Veterans Affairs;House;116;2019;2020;Julia Brownley;Julia;Brownley;Democrat;CA;Member;
Veterans Affairs;House;116;2019;2020;Kathleen Rice;Kathleen;Rice;Democrat;NY;Member;
Veterans Affairs;House;116;2019;2020;Gus Bilirakis;Gus;Bilirakis;Republican;FL;Member;
Veterans Affairs;House;116;2019;2020;Brad Wenstrup;Brad;Wenstrup;Republican;OH;Member;
Veterans Affairs;House;117;2021;2022;Julia Brownley;Julia;Brownley;Democrat;CA;Member;
Veterans Affairs;House;117;2021;2022;Chris Pappas;Chris;Pappas;Democrat;NH;Member;
Veterans Affairs;House;117;2021;2022;Gus Bilirakis;Gus;Bilirakis;Republican;FL;Member;
Veterans Affairs;House;117;2021;2022;Brad Wenstrup;Brad;Wenstrup;Republican;OH;Member;
Veterans Affairs;House;118;2023;2024;Gus Bilirakis;Gus;Bilirakis;Republican;FL;Member;
Veterans Affairs;House;118;2023;2024;Brad Wenstrup;Brad;Wenstrup;Republican;OH;Member;
Veterans Affairs;House;118;2023;2024;Julia Brownley;Julia;Brownley;Democrat;CA;Member;
Veterans Affairs;House;118;2023;2024;Chris Pappas;Chris;Pappas;Democrat;NH;Member;
Agriculture;House;116;2019;2020;Austin Scott;Austin;Scott;Republican;GA;Member;
Agriculture;House;116;2019;2020;Rick Crawford;Rick;Crawford;Republican;AR;Member;
Agriculture;House;116;2019;2020;Vicky Hartzler;Vicky;Hartzler;Republican;MO;Member;
Agriculture;House;116;2019;2020;Doug LaMalfa;Doug;LaMalfa;Republican;CA;Member;
Agriculture;House;116;2019;2020;Rodney Davis;Rodney;Davis;Republican;IL;Member;
Agriculture;House;116;2019;2020;Ted Yoho;Ted;Yoho;Republican;FL;Member;
Agriculture;House;116;2019;2020;Rick Allen;Rick;Allen;Republican;GA;Member;
Agriculture;House;116;2019;2020;Mike Bost;Mike;Bost;Republican;IL;Member;
Agriculture;House;116;2019;2020;Trent Kelly;Trent;Kelly;Republican;MS;Member;
Agriculture;House;116;2019;2020;Tim Walz;Tim;Walz;Democrat;MN;Member;
Agriculture;House;116;2019;2020;Marcia Fudge;Marcia;Fudge;Democrat;OH;Member;
Agriculture;House;116;2019;2020;Filemon Vela;Filemon;Vela;Democrat;TX;Member;
Agriculture;House;116;2019;2020;Cheri Bustos;Cheri;Bustos;Democrat;IL;Member;
Agriculture;House;116;2019;2020;Sean Patrick Maloney;Sean Patrick;Maloney;Democrat;NY;Member;
Agriculture;House;116;2019;2020;Stacey Plaskett;Stacey;Plaskett;Democrat;VI;Member;
Agriculture;House;116;2019;2020;Alma Adams;Alma;Adams;Democrat;NC;Member;
Agriculture;House;116;2019;2020;Dwight Evans;Dwight;Evans;Democrat;PA;Member;
Agriculture;House;116;2019;2020;Al Lawson;Al;Lawson;Democrat;FL;Member;
Agriculture;House;116;2019;2020;Tom O'Halleran;Tom;O'Halleran;Democrat;AZ;Member;
Agriculture;House;116;2019;2020;Jimmy Panetta;Jimmy;Panetta;Democrat;CA;Member;
Agriculture;House;117;2021;2022;Austin Scott;Austin;Scott;Republican;GA;Member;
Agriculture;House;117;2021;2022;Rick Crawford;Rick;Crawford;Republican;AR;Member;
Agriculture;House;117;2021;2022;Vicky Hartzler;Vicky;Hartzler;Republican;MO;Member;
Agriculture;House;117;2021;2022;Doug LaMalfa;Doug;LaMalfa;Republican;CA;Member;
Agriculture;House;117;2021;2022;Rodney Davis;Rodney;Davis;Republican;IL;Member;
Agriculture;House;117;2021;2022;Rick Allen;Rick;Allen;Republican;GA;Member;
Agriculture;House;117;2021;2022;Mike Bost;Mike;Bost;Republican;IL;Member;
Agriculture;House;117;2021;2022;Trent Kelly;Trent;Kelly;Republican;MS;Member;
Agriculture;House;117;2021;2022;Marcia Fudge;Marcia;Fudge;Democrat;OH;Member;
Agriculture;House;117;2021;2022;Cheri Bustos;Cheri;Bustos;Democrat;IL;Member;
Agriculture;House;117;2021;2022;Sean Patrick Maloney;Sean Patrick;Maloney;Democrat;NY;Member;
Agriculture;House;117;2021;2022;Stacey Plaskett;Stacey;Plaskett;Democrat;VI;Member;
Agriculture;House;117;2021;2022;Alma Adams;Alma;Adams;Democrat;NC;Member;
Agriculture;House;117;2021;2022;Dwight Evans;Dwight;Evans;Democrat;PA;Member;
Agriculture;House;117;2021;2022;Al Lawson;Al;Lawson;Democrat;FL;Member;
Agriculture;House;117;2021;2022;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Agriculture;House;118;2023;2024;Austin Scott;Austin;Scott;Republican;GA;Member;
Agriculture;House;118;2023;2024;Rick Crawford;Rick;Crawford;Republican;AR;Member;
Agriculture;House;118;2023;2024;Vicky Hartzler;Vicky;Hartzler;Republican;MO;Member;
Agriculture;House;118;2023;2024;Doug LaMalfa;Doug;LaMalfa;Republican;CA;Member;
Agriculture;House;118;2023;2024;Rick Allen;Rick;Allen;Republican;GA;Member;
Agriculture;House;118;2023;2024;Trent Kelly;Trent;Kelly;Republican;MS;Member;
Agriculture;House;118;2023;2024;Cheri Bustos;Cheri;Bustos;Democrat;IL;Member;
Agriculture;House;118;2023;2024;Stacey Plaskett;Stacey;Plaskett;Democrat;VI;Member;
Agriculture;House;118;2023;2024;Alma Adams;Alma;Adams;Democrat;NC;Member;
Agriculture;House;118;2023;2024;Dwight Evans;Dwight;Evans;Democrat;PA;Member;
Agriculture;House;118;2023;2024;Al Lawson;Al;Lawson;Democrat;FL;Member;
Agriculture;House;118;2023;2024;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Appropriations;House;116;2019;2020;Lucille Roybal-Allard;Lucille;Roybal-Allard;Democrat;CA;Member;
Appropriations;House;116;2019;2020;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Appropriations;House;116;2019;2020;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Appropriations;House;116;2019;2020;Betty McCollum;Betty;McCollum;Democrat;MN;Member;
Appropriations;House;116;2019;2020;John Carter;John;Carter;Republican;TX;Member;
Appropriations;House;116;2019;2020;Ken Calvert;Ken;Calvert;Republican;CA;Member;
Appropriations;House;116;2019;2020;Mario Diaz-Balart;Mario;Diaz-Balart;Republican;FL;Member;
Appropriations;House;116;2019;2020;Steve Womack;Steve;Womack;Republican;AR;Member;
Appropriations;House;116;2019;2020;Jeff Fortenberry;Jeff;Fortenberry;Republican;NE;Member;
Appropriations;House;116;2019;2020;Chuck Fleischmann;Chuck;Fleischmann;Republican;TN;Member;
Appropriations;House;116;2019;2020;David Joyce;David;Joyce;Republican;OH;Member;
Appropriations;House;117;2021;2022;Lucille Roybal-Allard;Lucille;Roybal-Allard;Democrat;CA;Member;
Appropriations;House;117;2021;2022;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Appropriations;House;117;2021;2022;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Appropriations;House;117;2021;2022;Betty McCollum;Betty;McCollum;Democrat;MN;Member;
Appropriations;House;117;2021;2022;John Carter;John;Carter;Republican;TX;Member;
Appropriations;House;117;2021;2022;Ken Calvert;Ken;Calvert;Republican;CA;Member;
Appropriations;House;117;2021;2022;Mario Diaz-Balart;Mario;Diaz-Balart;Republican;FL;Member;
Appropriations;House;117;2021;2022;Steve Womack;Steve;Womack;Republican;AR;Member;
Appropriations;House;117;2021;2022;David Joyce;David;Joyce;Republican;OH;Member;
Appropriations;House;118;2023;2024;Lucille Roybal-Allard;Lucille;Roybal-Allard;Democrat;CA;Member;
Appropriations;House;118;2023;2024;Sanford Bishop;Sanford;Bishop;Democrat;GA;Member;
Appropriations;House;118;2023;2024;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Appropriations;House;118;2023;2024;Betty McCollum;Betty;McCollum;Democrat;MN;Member;
Appropriations;House;118;2023;2024;John Carter;John;Carter;Republican;TX;Member;
Appropriations;House;118;2023;2024;Ken Calvert;Ken;Calvert;Republican;CA;Member;
Appropriations;House;118;2023;2024;Mario Diaz-Balart;Mario;Diaz-Balart;Republican;FL;Member;
Appropriations;House;118;2023;2024;Steve Womack;Steve;Womack;Republican;AR;Member;
Budget;House;115;2017;2018;Tom Cole;Tom;Cole;Republican;OK;Member;
Budget;House;115;2017;2018;Steve Womack;Steve;Womack;Republican;AR;Member;
Budget;House;115;2017;2018;Rob Woodall;Rob;Woodall;Republican;GA;Member;
Budget;House;115;2017;2018;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Budget;House;115;2017;2018;Michelle Lujan Grisham;Michelle Lujan;Grisham;Democrat;NM;Member;
Budget;House;115;2017;2018;Seth Moulton;Seth;Moulton;Democrat;MA;Member;
Budget;House;116;2019;2020;Rob Woodall;Rob;Woodall;Republican;GA;Member;
Budget;House;116;2019;2020;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Budget;House;116;2019;2020;Seth Moulton;Seth;Moulton;Democrat;MA;Member;
Budget;House;116;2019;2020;Hakeem Jeffries;Hakeem;Jeffries;Democrat;NY;Member;
Budget;House;116;2019;2020;Brian Higgins;Brian;Higgins;Democrat;NY;Member;
Budget;House;117;2021;2022;Steve Womack;Steve;Womack;Republican;AR;Member;
Budget;House;117;2021;2022;Lloyd Smucker;Lloyd;Smucker;Republican;PA;Member;
Budget;House;117;2021;2022;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Budget;House;117;2021;2022;Hakeem Jeffries;Hakeem;Jeffries;Democrat;NY;Member;
Budget;House;117;2021;2022;Brian Higgins;Brian;Higgins;Democrat;NY;Member;
Budget;House;117;2021;2022;Pramila Jayapal;Pramila;Jayapal;Democrat;WA;Member;
Budget;House;118;2023;2024;Steve Womack;Steve;Womack;Republican;AR;Member;
Budget;House;118;2023;2024;Lloyd Smucker;Lloyd;Smucker;Republican;PA;Member;
Budget;House;118;2023;2024;Scott Peters;Scott;Peters;Democrat;CA;Member;
Budget;House;118;2023;2024;Barbara Lee;Barbara;Lee;Democrat;CA;Member;
Budget;House;118;2023;2024;Pramila Jayapal;Pramila;Jayapal;Democrat;WA;Member;
Budget;House;118;2023;2024;Ilhan Omar;Ilhan;Omar;Democrat;MN;Member;
